"Index","AA","AXP","BA","BAC","CAT","CSCO","CVX","DD","DIS","GE","HD","HPQ","IBM","INTC","JNJ","JPM","KFT","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","TRV","UTX","VZ","WMT","XOM"
2009-03-03,5.44,11.26,27.85,3.62,21.21,14.39,54.1,16.19,16,6.68,17.63,27.73,84.9,11.64,44.89,20.79,20.18,36.38,49.49,41.11,20.96,15.3,11.04,44.16,20.01,32.87,36.9,24.2,45.33,61.56
2009-03-04,6.13,11.16,28.75,3.57,24.01,15.25,55.55,16.79,16.57,6.37,17.75,28.21,86.56,12.09,46.27,19.1,20.19,37.22,50.17,42.73,21.42,15.54,11.63,44.8,20.3,33.71,37.49,24.94,46.39,62.82
2009-03-05,5.17,9.84,27.88,3.15,22.17,14.55,52.91,15.65,15.64,6.35,16.94,26.66,84.62,11.67,44.92,16.43,19.31,35.46,48.01,40.53,20.47,14.72,11.79,42.99,19.91,32.1,36.3,24.73,47.6,59.51
2009-03-06,5.13,9.78,28.55,3.12,21.93,14.18,54.6,15.56,15.48,6.73,16.8,26.56,83,11.76,45.2,15.76,19.88,36.63,49.2,39.88,21.02,14.73,11.85,43.29,19.93,32.86,36.89,24.17,46.79,61.24
2009-03-09,5.3,10.14,29.41,3.73,22.58,13.62,54.61,14.89,15.25,7.06,17.02,25.21,80.75,11.89,43.91,15.73,19.52,36.3,49.39,40.11,19.4,14.6,11.75,41.84,19.17,31.99,35.95,23.2,45.45,61.76
2009-03-10,6.02,11.6,31.31,4.77,25.02,14.64,57.89,16.53,16.24,8.45,18.36,26.7,84.39,13.19,45.02,19.29,20.05,36.69,49.65,43.37,20.52,15.88,12.18,42.78,20.32,34.06,39.05,24.47,46.56,64.46
2009-03-11,5.66,11.37,31.56,4.9,24.84,15.02,57.37,16.92,16.22,8.09,18.6,28.25,85.72,13.23,45.14,20.19,19.61,37.46,48.17,44.62,20.28,16.49,11.9,42.68,20.61,33.44,39.3,24.31,45.66,62.91
2009-03-12,5.88,12.53,31.9,5.82,25.51,15.51,59.41,17.58,17.04,9.12,19.22,28.97,87.44,13.76,46.17,22.96,20.47,38.66,49.25,45.76,22.21,16.39,13.05,43.35,21.49,35.34,40.01,24.93,47.09,64.23
2009-03-13,5.63,12.47,31.68,5.73,25.28,15.51,58.95,17.98,16.75,9.17,19.58,29.08,87.4,13.93,47.72,23.5,20.72,39.02,49.44,45.76,25.03,16.05,13.53,44.46,21.42,36.59,38.84,25.17,47.33,64.27
2009-03-16,6.02,12.06,32.09,6.15,24.94,15.45,58.98,18.69,16.83,9.2,19.04,28.65,88.23,13.5,47.8,22.85,21.03,39.07,48.79,45.26,24.23,15.66,13.17,45.29,21.5,36.38,39.36,25.3,46.95,64.05
2009-03-17,5.5,12.31,32.67,6.24,25.33,16.14,61.2,18.98,17.43,9.53,20.3,29.38,89.87,14.12,47.79,24.88,21.44,39.24,50.63,46.49,24.6,16.29,13.27,45.44,22.39,38.33,39.93,26.43,48.11,66.08
2009-03-18,5.39,13.43,32.01,7.63,25.93,16.5,62.4,19.85,17.71,9.83,21.34,28.62,88.94,14.44,47.74,26.82,20.5,39.43,52.31,46.9,24.92,16.34,13.26,45.48,22.68,39.28,40.09,27.27,48.53,66.16
2009-03-19,6.29,12.46,31.48,6.89,26.82,16.23,62.91,19.84,17.31,9.65,21.21,28.73,89.63,14.36,47.17,24.69,20.38,39.93,51.64,45.26,24.07,16.52,12.75,43.86,22.59,37.51,39.3,26.8,48.06,65.35
2009-03-20,6.43,11.68,30.88,6.16,25.55,15.91,60.64,19.05,17.06,9.09,20.95,28.49,89.48,13.88,48.69,22.91,20.36,40.37,50.22,43.79,24.7,16.44,12.68,43.17,22.36,37.03,38.8,26.24,47.71,63.21
2009-03-23,7.27,13.88,33.67,7.76,27.97,16.98,64.8,20.59,18.5,9.94,21.98,30.8,95.48,14.71,50.16,28.56,21.57,41.79,52.07,47.02,25.87,17.66,13.05,45.21,23.76,39.04,41.62,27.53,49.53,67.46
2009-03-24,7.2,13.25,34.24,7.18,27.75,16.68,64.63,20.99,17.89,9.92,21.69,30.23,95.08,14.22,49.66,26.12,21.59,41.68,50.56,46.05,25.65,17.28,12.95,44.58,23.24,37.42,41.36,27.04,49.14,66.36
2009-03-25,7.59,13.45,35.15,7.66,27.29,16.57,65.31,21.08,18.12,9.99,22,30.62,94.74,14.16,49.81,28.26,21.48,42.37,51.93,46.73,25.42,17.23,13.27,45.51,23.11,38.38,41.82,26.72,49.72,67.1
2009-03-26,7.98,14.42,36.67,7.54,29.06,17.31,65.75,21.66,18.64,10.39,22.82,32.78,95.55,14.99,49.85,28.79,21.5,42.46,52.92,48.65,25.5,18.15,13.38,46.18,23.26,38.23,43.53,27.06,50.76,68.13
2009-03-27,7.67,13.77,35.6,7.3,28.65,16.95,64.56,20.94,18.18,10.27,22.34,32.91,91.07,14.61,49.78,27.11,21.33,42.7,51.93,47.98,25.11,17.47,13.06,46,22.95,37.55,42.58,27.13,50.58,66.93
2009-03-30,6.58,12.21,33.69,6,25.99,16.31,62.6,20.23,17.46,9.46,22.1,31.72,91.42,13.95,49.95,24.59,20.35,41.58,50.9,46.38,24.54,16.85,12.75,44.78,22.21,36.76,40.78,26.78,49.8,65.64
2009-03-31,7.22,12.99,33.75,6.79,26.39,16.77,63.01,20.59,17.76,9.63,22.27,31.66,93.72,14.24,49.57,26.3,20.77,41.61,51.51,47.4,24.73,17.7,12.67,44.6,22.24,38.78,41.14,26.76,50.13,65.13
2009-04-01,7.47,13.95,33.62,7.01,27.37,17.46,64,21.62,18.37,9.69,22.52,32.47,94.41,14.24,49.98,27.84,21.26,42.47,52.14,48.29,24.95,18.61,13.02,45.66,22.88,40.21,42,27.66,50.82,66.22
2009-04-02,8.04,14.47,35.29,7.2,29.77,18.14,65.89,23.27,19.76,10.23,23.41,33.27,97.52,14.88,49.91,27.91,21.41,42.93,53.19,49.7,24.96,18.59,12.81,46.8,23.42,40.05,43.98,28.76,51.61,67.19
2009-04-03,8.03,14.8,35.75,7.56,30.35,18.16,66.04,23.95,19.56,10.42,23.63,33.72,98.87,15.12,49.14,29.02,21.43,42.57,53.47,49.68,24.46,18.07,12.61,47,23.68,40.66,43.68,29.06,51.76,67.37
2009-04-06,7.78,14.64,36.2,7.44,29.56,17.53,65.49,23.46,19.19,10.66,23.49,33.33,98.23,15.03,49.19,27.95,21.06,42.59,52.8,49.65,24.66,18.08,12.76,47.02,23.47,40.21,44.33,29.27,51.41,67
2009-04-07,7.66,14.5,34.76,7.32,27.8,16.85,64.1,22.43,18.7,10.15,23.04,32.89,95.52,14.64,48.4,27.01,20.93,42.24,52.3,48.43,24.29,18.08,12.57,46.1,22.88,39.52,43.23,28.5,50.4,65.72
2009-04-08,7.92,15.18,34.97,7.02,27.91,17.13,64.17,22.98,18.93,10.14,23.74,32.64,97.88,14.47,48.48,27.19,20.55,42.59,52.45,48.98,24.74,18.49,12.54,45.9,22.76,40.21,42.71,28.47,50.62,65.96
2009-04-09,8.7,18.19,37.14,9.5,30.7,17.82,64.87,24.42,19.44,10.8,24.48,34,98.37,15.14,48.44,32.46,20.83,42.59,53.49,50.65,24.31,18.96,12.61,46.58,23.4,40.88,45.27,28.85,48.74,66.8
2009-04-13,8.99,19.76,35.24,10.96,31.3,17.89,63.7,24.73,19.1,11.56,24.54,34.09,96.68,15.14,48.2,33.4,20.93,42.35,52.97,50.86,24.08,18.88,12.54,45.49,23.32,41.8,44.41,28.52,49.58,65.06
2009-04-14,8.68,17.8,35.14,10.04,30.87,17.93,62.39,24.58,18.6,10.97,23.95,33.69,96.02,15.17,48.41,30.43,20.88,41.86,51.75,50.47,23.74,18.65,12.41,44.75,22.66,39.45,43.6,28.13,49.18,64.75
2009-04-15,8.9,19.91,35.64,10.39,31.17,17.56,62.5,25.27,19.29,11.27,24.26,34.41,95.61,14.8,48.78,32.27,21.31,42.63,50.93,51.22,24.27,18.15,12.9,46.17,22.81,41.64,44.76,28.48,49.35,65.17
2009-04-16,8.99,19.98,36.42,10.29,31.28,18.08,61.78,26.14,20.06,11.69,24.55,36.14,98.11,15.06,49.19,32.95,21.11,42.7,51.63,52.21,23.9,19.04,12.93,47.76,23.3,41.21,45.47,28.51,48.86,64.47
2009-04-17,9.1,21.06,36.35,10.55,30.87,17.99,61.86,26.21,19.93,11.81,24.67,35.84,97.95,14.78,49.99,32.97,21.13,42.62,52.95,51.3,23.79,18.5,13.18,48.92,23.26,40.58,45.3,28.56,48.3,63.84
2009-04-20,8.22,18.33,34.6,7.98,29.14,17.31,59.85,24.66,18.98,10.81,23.77,34.24,97.14,14.22,49.44,29.43,20.94,41.97,52.23,49.55,23.31,17.93,12.65,48.04,22.67,38.52,43.85,27.79,47.4,62.45
2009-04-21,8.54,18.9,34.77,8.72,30.01,17.69,60.8,25.88,19.04,11.15,24.45,34.98,98.96,14.56,49.43,32.25,21.2,40.79,52.51,50.8,21.76,18.28,12.58,48.65,22.66,40.69,45.94,27.89,47.94,63.35
2009-04-22,8.49,18.76,35.38,8.22,31.03,17.44,59.74,25.58,18.97,11.24,24.74,34.24,99.19,14.85,48.23,31.62,20.91,40.64,51.21,50.58,21.23,18.1,12.13,47.38,23.07,38.1,44.89,27.78,47.1,61.93
2009-04-23,8.75,20.25,35.98,8.78,31.03,17.62,61.41,25.33,19.2,11.32,24.35,34.32,98.1,14.72,48.43,32.92,20.75,40.63,52.2,51.68,21.48,18.23,12.36,47.11,22.86,38.37,45.99,27.86,47.01,62.85
2009-04-24,8.98,24.43,36.73,9.05,32.15,18.42,62.41,26.54,19.81,11.54,24.87,35.35,96.8,14.8,47.98,33.09,20.74,40.51,51.27,54.34,21.68,20.15,12.25,47.29,22.55,37.69,47.26,27.86,46.06,63.67
2009-04-27,8.64,23.4,37.44,8.87,31.93,18.37,61.29,25.36,19.3,11.52,24.46,35,96.68,14.48,47.93,32.49,20.86,39.99,51.44,54.67,21.67,19.66,12.55,47.73,22.69,38.48,46.39,27.44,46.67,63.25
2009-04-28,8.38,23.32,36.85,8.11,31.34,18.67,61.84,25.37,19.08,11.43,24.64,34.97,98.6,14.26,47.73,32.5,21.25,40.03,51.47,53.91,21.42,19.21,12.46,47.46,22.99,39.05,45.92,27.82,46.63,64.16
2009-04-29,8.65,24.1,38.46,8.64,32.21,19.25,63.31,25.84,20.55,11.64,24.9,35.99,100.63,14.55,48.09,34.18,21.68,40.44,51.36,54.84,22.09,19.52,12.5,48.16,22.88,40.61,46.82,27.33,48.54,65.46
2009-04-30,8.92,24.36,37.99,8.88,34.02,19.32,61.94,25.73,21.42,12.05,24.88,35.53,99.83,14.95,49.34,32.71,21.81,40.76,50.3,54.91,22.41,19.52,12.43,47.23,22.97,39.26,46.75,27.26,48.49,63.77
2009-05-01,9.53,23.46,39.09,8.66,35.63,19.58,62.66,25.7,21.46,12.09,24.36,36.06,101.18,14.98,49.56,32.21,21.89,40.21,49.46,55.18,22.46,19.51,12.64,47.28,23.31,39.32,47.4,27.45,48.15,65.05
